,index,station id,station name,station latitude,station longitude,path_concat,Origin-Destination
498,343884,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Newark-Ave,Origin
499,343884,3211,Newark-Ave,40.72152515,-74.046304543,Brunswick-&-6th_Newark-Ave,Destination
500,343870,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Newport-PATH,Origin
501,343870,3202,Newport-PATH,40.7272235,-74.03375890000001,Brunswick-&-6th_Newport-PATH,Destination
502,344215,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Newport-Pkwy,Origin
503,344215,3199,Newport-Pkwy,40.728744799999994,-74.03210820000001,Brunswick-&-6th_Newport-Pkwy,Destination
504,207950,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Oakland-Ave,Origin
505,207950,3207,Oakland-Ave,40.7376037,-74.05247829999999,Brunswick-&-6th_Oakland-Ave,Destination
506,341665,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Paulus-Hook,Origin
507,341665,3184,Paulus-Hook,40.7141454,-74.0335519,Brunswick-&-6th_Paulus-Hook,Destination
508,337333,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Pershing-Field,Origin
509,337333,3210,Pershing-Field,40.742677141,-74.051788633,Brunswick-&-6th_Pershing-Field,Destination
510,343939,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Riverview-Park,Origin
511,343939,3196,Riverview-Park,40.7443187,-74.04399090000001,Brunswick-&-6th_Riverview-Park,Destination
512,336309,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Sip-Ave,Origin
513,336309,3195,Sip-Ave,40.73089709786179,-74.06391263008119,Brunswick-&-6th_Sip-Ave,Destination
514,287919,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Union-St,Origin
515,287919,3191,Union-St,40.71821129999999,-74.08363940000001,Brunswick-&-6th_Union-St,Destination
516,342449,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Van-Vorst-Park,Origin
517,342449,3213,Van-Vorst-Park,40.71848892,-74.047726625,Brunswick-&-6th_Van-Vorst-Park,Destination
518,343303,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Warren-St,Origin
519,343303,3187,Warren-St,40.721123600000006,-74.03805095,Brunswick-&-6th_Warren-St,Destination
520,343742,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_Washington-St,Origin
521,343742,3638,Washington-St,40.7242941,-74.0354826,Brunswick-&-6th_Washington-St,Destination
522,310816,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-&-6th_York-St,Origin
523,310816,3481,York-St,40.71649,-74.04105,Brunswick-&-6th_York-St,Destination
524,341550,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_5-Corners-Library,Origin
525,341550,3220,5-Corners-Library,40.73496102000952,-74.05950307846071,Brunswick-St_5-Corners-Library,Destination
526,327015,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Astor-Place,Origin
527,327015,3280,Astor-Place,40.71928220070703,-74.07126188278198,Brunswick-St_Astor-Place,Destination
528,340034,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Baldwin-at-Montgomery,Origin
529,340034,3225,Baldwin-at-Montgomery,40.7236589,-74.0641943,Brunswick-St_Baldwin-at-Montgomery,Destination
530,332077,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Bergen-Ave,Origin
531,332077,3679,Bergen-Ave,40.72210378668603,-74.07145500183104,Brunswick-St_Bergen-Ave,Destination
532,341521,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Brunswick-&-6th,Origin
533,341521,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Brunswick-St_Brunswick-&-6th,Destination
534,343839,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Brunswick-St,Origin
535,343839,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Brunswick-St,Destination
536,343656,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Christ-Hospital,Origin
537,343656,3212,Christ-Hospital,40.734785818,-74.050443636,Brunswick-St_Christ-Hospital,Destination
538,341686,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_City-Hall,Origin
539,341686,3185,City-Hall,40.717732500000004,-74.04384499999999,Brunswick-St_City-Hall,Destination
540,341745,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Columbus-Dr-at-Exchange-Pl,Origin
541,341745,3792,Columbus-Dr-at-Exchange-Pl,40.71687,-74.03281,Brunswick-St_Columbus-Dr-at-Exchange-Pl,Destination
542,343173,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Columbus-Drive,Origin
543,343173,3275,Columbus-Drive,40.71835519823214,-74.03891444206238,Brunswick-St_Columbus-Drive,Destination
544,343816,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Communipaw-&-Berry-Lane,Origin
545,343816,3277,Communipaw-&-Berry-Lane,40.71435836870427,-74.06661093235016,Brunswick-St_Communipaw-&-Berry-Lane,Destination
546,331668,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Dey-St,Origin
547,331668,3201,Dey-St,40.737711,-74.066921,Brunswick-St_Dey-St,Destination
548,343638,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Dixon-Mills,Origin
549,343638,3279,Dixon-Mills,40.72163014263835,-74.04996782541275,Brunswick-St_Dixon-Mills,Destination
550,334673,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Essex-Light-Rail,Origin
551,334673,3214,Essex-Light-Rail,40.712774200000005,-74.03648570000001,Brunswick-St_Essex-Light-Rail,Destination
552,327822,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Fairmount-Ave,Origin
553,327822,3678,Fairmount-Ave,40.72572613742557,-74.07195925712584,Brunswick-St_Fairmount-Ave,Destination
554,315125,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Glenwood-Ave,Origin
555,315125,3677,Glenwood-Ave,40.72755146730012,-74.07106071710588,Brunswick-St_Glenwood-Ave,Destination
556,343877,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Grand-St,Origin
557,343877,3681,Grand-St,40.71517767732029,-74.03768330812454,Brunswick-St_Grand-St,Destination
558,344226,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Grove-St-PATH,Origin
559,344226,3186,Grove-St-PATH,40.71958611647166,-74.0431174635887,Brunswick-St_Grove-St-PATH,Destination
560,343553,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Hamilton-Park,Origin
561,343553,3203,Hamilton-Park,40.727595965999996,-74.044247311,Brunswick-St_Hamilton-Park,Destination
562,342607,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Harborside,Origin
563,342607,3639,Harborside,40.71925170000001,-74.034234,Brunswick-St_Harborside,Destination
564,298916,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Heights-Elevator,Origin
565,298916,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Brunswick-St_Heights-Elevator,Destination
566,340301,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Hilltop,Origin
567,340301,3206,Hilltop,40.7311689,-74.0575736,Brunswick-St_Hilltop,Destination
568,317867,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Hoboken-Ave-at-Monmouth-St,Origin
569,317867,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Brunswick-St_Hoboken-Ave-at-Monmouth-St,Destination
570,342486,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_JC-Medical-Center,Origin
571,342486,3205,JC-Medical-Center,40.71653978099194,-74.0496379137039,Brunswick-St_JC-Medical-Center,Destination
572,343664,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Jackson-Square,Origin
573,343664,3694,Jackson-Square,40.71113,-74.0789,Brunswick-St_Jackson-Square,Destination
574,342671,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Jersey-&-3rd,Origin
575,342671,3272,Jersey-&-3rd,40.723331586464354,-74.04595255851744,Brunswick-St_Jersey-&-3rd,Destination
576,343050,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Jersey-&-6th-St,Origin
577,343050,3270,Jersey-&-6th-St,40.72528910781132,-74.04557168483734,Brunswick-St_Jersey-&-6th-St,Destination
578,273214,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Journal-Square,Origin
579,273214,3640,Journal-Square,40.733670000000004,-74.0625,Brunswick-St_Journal-Square,Destination
580,339429,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Lafayette-Park,Origin
581,339429,3268,Lafayette-Park,40.71346382669195,-74.06285852193831,Brunswick-St_Lafayette-Park,Destination
582,290861,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Leonard-Gordon-Park,Origin
583,290861,3281,Leonard-Gordon-Park,40.74590996631558,-74.05727148056029,Brunswick-St_Leonard-Gordon-Park,Destination
584,341997,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Liberty-Light-Rail,Origin
585,341997,3192,Liberty-Light-Rail,40.711242299999995,-74.0557013,Brunswick-St_Liberty-Light-Rail,Destination
586,336013,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Lincoln-Park,Origin
587,336013,3193,Lincoln-Park,40.7246050998869,-74.07840594649316,Brunswick-St_Lincoln-Park,Destination
588,341817,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Manila-&-1st,Origin
589,341817,3273,Manila-&-1st,40.72165072487999,-74.04288411140442,Brunswick-St_Manila-&-1st,Destination
590,337417,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Marin-Light-Rail,Origin
591,337417,3276,Marin-Light-Rail,40.71458403535893,-74.04281705617905,Brunswick-St_Marin-Light-Rail,Destination
592,339903,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_McGinley-Square,Origin
593,339903,3194,McGinley-Square,40.7253399253558,-74.06762212514876,Brunswick-St_McGinley-Square,Destination
594,342645,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Monmouth-and-6th,Origin
595,342645,3278,Monmouth-and-6th,40.72568548362901,-74.0487903356552,Brunswick-St_Monmouth-and-6th,Destination
596,334455,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Montgomery-St,Origin
597,334455,3483,Montgomery-St,40.71942,-74.05099,Brunswick-St_Montgomery-St,Destination
598,344125,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Morris-Canal,Origin
599,344125,3267,Morris-Canal,40.7124188237569,-74.03852552175522,Brunswick-St_Morris-Canal,Destination
600,343352,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Newark-Ave,Origin
601,343352,3211,Newark-Ave,40.72152515,-74.046304543,Brunswick-St_Newark-Ave,Destination
602,341892,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Newport-PATH,Origin
603,341892,3202,Newport-PATH,40.7272235,-74.03375890000001,Brunswick-St_Newport-PATH,Destination
604,344237,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Newport-Pkwy,Origin
605,344237,3199,Newport-Pkwy,40.728744799999994,-74.03210820000001,Brunswick-St_Newport-Pkwy,Destination
606,329870,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Oakland-Ave,Origin
607,329870,3207,Oakland-Ave,40.7376037,-74.05247829999999,Brunswick-St_Oakland-Ave,Destination
608,335853,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Paulus-Hook,Origin
609,335853,3184,Paulus-Hook,40.7141454,-74.0335519,Brunswick-St_Paulus-Hook,Destination
610,339215,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Pershing-Field,Origin
611,339215,3210,Pershing-Field,40.742677141,-74.051788633,Brunswick-St_Pershing-Field,Destination
612,341611,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Riverview-Park,Origin
613,341611,3196,Riverview-Park,40.7443187,-74.04399090000001,Brunswick-St_Riverview-Park,Destination
614,330064,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Sip-Ave,Origin
615,330064,3195,Sip-Ave,40.73089709786179,-74.06391263008119,Brunswick-St_Sip-Ave,Destination
616,337915,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Union-St,Origin
617,337915,3191,Union-St,40.71821129999999,-74.08363940000001,Brunswick-St_Union-St,Destination
618,342236,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Van-Vorst-Park,Origin
619,342236,3213,Van-Vorst-Park,40.71848892,-74.047726625,Brunswick-St_Van-Vorst-Park,Destination
620,337952,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Warren-St,Origin
621,337952,3187,Warren-St,40.721123600000006,-74.03805095,Brunswick-St_Warren-St,Destination
622,342255,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_Washington-St,Origin
623,342255,3638,Washington-St,40.7242941,-74.0354826,Brunswick-St_Washington-St,Destination
624,320859,3209,Brunswick-St,40.7241765,-74.05065640000001,Brunswick-St_York-St,Origin
625,320859,3481,York-St,40.71649,-74.04105,Brunswick-St_York-St,Destination
626,303954,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_5-Corners-Library,Origin
627,303954,3220,5-Corners-Library,40.73496102000952,-74.05950307846071,Christ-Hospital_5-Corners-Library,Destination
628,338224,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Astor-Place,Origin
629,338224,3280,Astor-Place,40.71928220070703,-74.07126188278198,Christ-Hospital_Astor-Place,Destination
630,325671,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Baldwin-at-Montgomery,Origin
631,325671,3225,Baldwin-at-Montgomery,40.7236589,-74.0641943,Christ-Hospital_Baldwin-at-Montgomery,Destination
632,332076,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Bergen-Ave,Origin
633,332076,3679,Bergen-Ave,40.72210378668603,-74.07145500183104,Christ-Hospital_Bergen-Ave,Destination
634,277428,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Brunswick-&-6th,Origin
635,277428,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,Christ-Hospital_Brunswick-&-6th,Destination
636,343661,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Brunswick-St,Origin
637,343661,3209,Brunswick-St,40.7241765,-74.05065640000001,Christ-Hospital_Brunswick-St,Destination
638,339920,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Christ-Hospital,Origin
639,339920,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Christ-Hospital,Destination
640,333071,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_City-Hall,Origin
641,333071,3185,City-Hall,40.717732500000004,-74.04384499999999,Christ-Hospital_City-Hall,Destination
642,324655,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Columbus-Dr-at-Exchange-Pl,Origin
643,324655,3792,Columbus-Dr-at-Exchange-Pl,40.71687,-74.03281,Christ-Hospital_Columbus-Dr-at-Exchange-Pl,Destination
644,331649,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Columbus-Drive,Origin
645,331649,3275,Columbus-Drive,40.71835519823214,-74.03891444206238,Christ-Hospital_Columbus-Drive,Destination
646,174947,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Communipaw-&-Berry-Lane,Origin
647,174947,3277,Communipaw-&-Berry-Lane,40.71435836870427,-74.06661093235016,Christ-Hospital_Communipaw-&-Berry-Lane,Destination
648,325741,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Dey-St,Origin
649,325741,3201,Dey-St,40.737711,-74.066921,Christ-Hospital_Dey-St,Destination
650,302000,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Dixon-Mills,Origin
651,302000,3279,Dixon-Mills,40.72163014263835,-74.04996782541275,Christ-Hospital_Dixon-Mills,Destination
652,176727,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Essex-Light-Rail,Origin
653,176727,3214,Essex-Light-Rail,40.712774200000005,-74.03648570000001,Christ-Hospital_Essex-Light-Rail,Destination
654,336165,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Fairmount-Ave,Origin
655,336165,3678,Fairmount-Ave,40.72572613742557,-74.07195925712584,Christ-Hospital_Fairmount-Ave,Destination
656,134943,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Glenwood-Ave,Origin
657,134943,3677,Glenwood-Ave,40.72755146730012,-74.07106071710588,Christ-Hospital_Glenwood-Ave,Destination
658,311783,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Grand-St,Origin
659,311783,3681,Grand-St,40.71517767732029,-74.03768330812454,Christ-Hospital_Grand-St,Destination
660,338032,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Grove-St-PATH,Origin
661,338032,3186,Grove-St-PATH,40.71958611647166,-74.0431174635887,Christ-Hospital_Grove-St-PATH,Destination
662,343876,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Hamilton-Park,Origin
663,343876,3203,Hamilton-Park,40.727595965999996,-74.044247311,Christ-Hospital_Hamilton-Park,Destination
664,234988,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Harborside,Origin
665,234988,3639,Harborside,40.71925170000001,-74.034234,Christ-Hospital_Harborside,Destination
666,328434,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Heights-Elevator,Origin
667,328434,3198,Heights-Elevator,40.748715945380226,-74.04044330120088,Christ-Hospital_Heights-Elevator,Destination
668,343423,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Hilltop,Origin
669,343423,3206,Hilltop,40.7311689,-74.0575736,Christ-Hospital_Hilltop,Destination
670,342937,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Hoboken-Ave-at-Monmouth-St,Origin
671,342937,3791,Hoboken-Ave-at-Monmouth-St,40.73520838045357,-74.04696375131606,Christ-Hospital_Hoboken-Ave-at-Monmouth-St,Destination
672,297218,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_JC-Medical-Center,Origin
673,297218,3205,JC-Medical-Center,40.71653978099194,-74.0496379137039,Christ-Hospital_JC-Medical-Center,Destination
674,273848,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Jackson-Square,Origin
675,273848,3694,Jackson-Square,40.71113,-74.0789,Christ-Hospital_Jackson-Square,Destination
676,337797,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Jersey-&-3rd,Origin
677,337797,3272,Jersey-&-3rd,40.723331586464354,-74.04595255851744,Christ-Hospital_Jersey-&-3rd,Destination
678,293036,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Jersey-&-6th-St,Origin
679,293036,3270,Jersey-&-6th-St,40.72528910781132,-74.04557168483734,Christ-Hospital_Jersey-&-6th-St,Destination
680,341749,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Journal-Square,Origin
681,341749,3640,Journal-Square,40.733670000000004,-74.0625,Christ-Hospital_Journal-Square,Destination
682,337942,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Lafayette-Park,Origin
683,337942,3268,Lafayette-Park,40.71346382669195,-74.06285852193831,Christ-Hospital_Lafayette-Park,Destination
684,124948,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Leonard-Gordon-Park,Origin
685,124948,3281,Leonard-Gordon-Park,40.74590996631558,-74.05727148056029,Christ-Hospital_Leonard-Gordon-Park,Destination
686,332301,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Liberty-Light-Rail,Origin
687,332301,3192,Liberty-Light-Rail,40.711242299999995,-74.0557013,Christ-Hospital_Liberty-Light-Rail,Destination
688,146590,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Lincoln-Park,Origin
689,146590,3193,Lincoln-Park,40.7246050998869,-74.07840594649316,Christ-Hospital_Lincoln-Park,Destination
690,341048,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Manila-&-1st,Origin
691,341048,3273,Manila-&-1st,40.72165072487999,-74.04288411140442,Christ-Hospital_Manila-&-1st,Destination
692,341717,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Marin-Light-Rail,Origin
693,341717,3276,Marin-Light-Rail,40.71458403535893,-74.04281705617905,Christ-Hospital_Marin-Light-Rail,Destination
694,336032,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_McGinley-Square,Origin
695,336032,3194,McGinley-Square,40.7253399253558,-74.06762212514876,Christ-Hospital_McGinley-Square,Destination
696,342954,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Monmouth-and-6th,Origin
697,342954,3278,Monmouth-and-6th,40.72568548362901,-74.0487903356552,Christ-Hospital_Monmouth-and-6th,Destination
698,295486,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Montgomery-St,Origin
699,295486,3483,Montgomery-St,40.71942,-74.05099,Christ-Hospital_Montgomery-St,Destination
700,332162,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Morris-Canal,Origin
701,332162,3267,Morris-Canal,40.7124188237569,-74.03852552175522,Christ-Hospital_Morris-Canal,Destination
702,341857,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Newark-Ave,Origin
703,341857,3211,Newark-Ave,40.72152515,-74.046304543,Christ-Hospital_Newark-Ave,Destination
704,342971,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Newport-PATH,Origin
705,342971,3202,Newport-PATH,40.7272235,-74.03375890000001,Christ-Hospital_Newport-PATH,Destination
706,326238,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Newport-Pkwy,Origin
707,326238,3199,Newport-Pkwy,40.728744799999994,-74.03210820000001,Christ-Hospital_Newport-Pkwy,Destination
708,331674,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Oakland-Ave,Origin
709,331674,3207,Oakland-Ave,40.7376037,-74.05247829999999,Christ-Hospital_Oakland-Ave,Destination
710,324449,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Paulus-Hook,Origin
711,324449,3184,Paulus-Hook,40.7141454,-74.0335519,Christ-Hospital_Paulus-Hook,Destination
712,337286,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Pershing-Field,Origin
713,337286,3210,Pershing-Field,40.742677141,-74.051788633,Christ-Hospital_Pershing-Field,Destination
714,329942,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Riverview-Park,Origin
715,329942,3196,Riverview-Park,40.7443187,-74.04399090000001,Christ-Hospital_Riverview-Park,Destination
716,332101,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Sip-Ave,Origin
717,332101,3195,Sip-Ave,40.73089709786179,-74.06391263008119,Christ-Hospital_Sip-Ave,Destination
718,284624,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Union-St,Origin
719,284624,3191,Union-St,40.71821129999999,-74.08363940000001,Christ-Hospital_Union-St,Destination
720,329310,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Van-Vorst-Park,Origin
721,329310,3213,Van-Vorst-Park,40.71848892,-74.047726625,Christ-Hospital_Van-Vorst-Park,Destination
722,340499,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Warren-St,Origin
723,340499,3187,Warren-St,40.721123600000006,-74.03805095,Christ-Hospital_Warren-St,Destination
724,329606,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_Washington-St,Origin
725,329606,3638,Washington-St,40.7242941,-74.0354826,Christ-Hospital_Washington-St,Destination
726,299650,3212,Christ-Hospital,40.734785818,-74.050443636,Christ-Hospital_York-St,Origin
727,299650,3481,York-St,40.71649,-74.04105,Christ-Hospital_York-St,Destination
728,335854,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_5-Corners-Library,Origin
729,335854,3220,5-Corners-Library,40.73496102000952,-74.05950307846071,City-Hall_5-Corners-Library,Destination
730,316376,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_6-Ave-&-Broome-St,Origin
731,316376,3746,6-Ave-&-Broome-St,40.72430832160217,-74.00473035871983,City-Hall_6-Ave-&-Broome-St,Destination
732,316935,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Astor-Place,Origin
733,316935,3280,Astor-Place,40.71928220070703,-74.07126188278198,City-Hall_Astor-Place,Destination
734,340404,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Baldwin-at-Montgomery,Origin
735,340404,3225,Baldwin-at-Montgomery,40.7236589,-74.0641943,City-Hall_Baldwin-at-Montgomery,Destination
736,294345,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Bergen-Ave,Origin
737,294345,3679,Bergen-Ave,40.72210378668603,-74.07145500183104,City-Hall_Bergen-Ave,Destination
738,245931,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Broadway-&-W-49-St,Origin
739,245931,173,Broadway-&-W-49-St,40.76068327096592,-73.98452728986742,City-Hall_Broadway-&-W-49-St,Destination
740,342297,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Brunswick-&-6th,Origin
741,342297,3269,Brunswick-&-6th,40.726011729646245,-74.0503889322281,City-Hall_Brunswick-&-6th,Destination
742,341883,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Brunswick-St,Origin
743,341883,3209,Brunswick-St,40.7241765,-74.05065640000001,City-Hall_Brunswick-St,Destination
744,301196,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Christ-Hospital,Origin
745,301196,3212,Christ-Hospital,40.734785818,-74.050443636,City-Hall_Christ-Hospital,Destination
746,343914,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_City-Hall,Origin
747,343914,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_City-Hall,Destination
748,337039,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Columbus-Dr-at-Exchange-Pl,Origin
749,337039,3792,Columbus-Dr-at-Exchange-Pl,40.71687,-74.03281,City-Hall_Columbus-Dr-at-Exchange-Pl,Destination
750,341944,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Columbus-Drive,Origin
751,341944,3275,Columbus-Drive,40.71835519823214,-74.03891444206238,City-Hall_Columbus-Drive,Destination
752,343414,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Communipaw-&-Berry-Lane,Origin
753,343414,3277,Communipaw-&-Berry-Lane,40.71435836870427,-74.06661093235016,City-Hall_Communipaw-&-Berry-Lane,Destination
754,159935,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Dey-St,Origin
755,159935,3201,Dey-St,40.737711,-74.066921,City-Hall_Dey-St,Destination
756,337303,3185,City-Hall,40.717732500000004,-74.04384499999999,City-Hall_Dixon-Mills,Origin
757,337303,3279,Dixon-Mills,40.72163014263835,-74.04996782541275,City-Hall_Dixon-Mills,Destination
